flow_duration,total_fwd_packets,total_backward_packets,max_packet_length,average_packet_size,active_mean,label
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
46,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
45,2,0,229,343.5,0,Portmap
1,2,0,212,318,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,265,397.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
48,2,0,355,532.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
76,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
50,2,0,229,343.5,0,Portmap
46,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,283,424.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,283,424.5,0,Portmap
48,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
3,2,0,988,1482,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,211,316.5,0,Portmap
1,2,0,247,370.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
45,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
79,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
38,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
3,2,0,520,780,0,Portmap
2,2,0,229,343.5,0,Portmap
52,2,0,211,316.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
50,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
50,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
63,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
77,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,211,316.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,212,318,0,Portmap
46,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
54,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
48,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
2,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
45,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,211,316.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,247,370.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
48,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
3,2,0,520,780,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,265,397.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,211,316.5,0,Portmap
1,2,0,211,316.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
6,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,211,316.5,0,Portmap
1,2,0,247,370.5,0,Portmap
0,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,301,451.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
45,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
43,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
48,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
46,2,0,211,316.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,119,178.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,283,424.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,283,424.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,212,318,0,Portmap
1,2,0,229,343.5,0,Portmap
51,2,0,229,343.5,0,Portmap
52,2,0,229,343.5,0,Portmap
47,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1468,1,3,0,0,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
47,2,0,211,316.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,212,318,0,Portmap
1,2,0,265,397.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
50,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,211,316.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
49,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
50,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,265,397.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
49,2,0,211,316.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
81,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
47,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,211,316.5,0,Portmap
48,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
44,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
47,2,0,247,370.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,247,370.5,0,Portmap
46,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
38,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,211,316.5,0,Portmap
1,2,0,229,343.5,0,Portmap
0,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
49,2,0,229,343.5,0,Portmap
48,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,247,370.5,0,Portmap
1,2,0,229,343.5,0,Portmap
2,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
1,2,0,229,343.5,0,Portmap
